Date,CNY=X,OMR=X,IRR=X,THB=X,SYP=X,MYR=X,YER=X,VND=X,ILS=X,JPY=X,LKR=X,IQD=X,PKR=X,KWD=X,KHR=X,UZS=X,SGD=X,INR=X,BDT=X,PHP=X,JOD=X,LAK=X,IDR=X,KRW=X,KZT=X,AED=X,BHD=X,LBP=X,TRY=X,TMT=X,SAR=X,MVR=X,QAR=X,MMK=X,NPR=X,BND=X,AFN=X
5/18/2004,8.27,0.38,8501.2,40.9,50.11,3.8,,15227,4.6,114.09,98.75,1467,57.55,0.29,3848.4,,1.73,45.35,57.69,55.62,0.71,7632.2,9052.4,1183.7,161.55,3.67,0.38,1472.8,,,3.75,,3.64,6.17,70.5,1.71,
5/19/2004,8.27,0.38,8508,40.73,48.15,3.8,,15235,4.58,112.85,98.75,1467.1,57.55,0.29,3848.6,,1.72,45.08,57.76,55.62,0.71,7632.6,9046.6,1173.6,161.46,3.67,0.38,1473,,,3.75,,3.64,6.17,70.51,1.69,
5/20/2004,,0.38,,40.8,,3.79,,,4.59,112.73,98.75,,57.55,0.29,,,1.72,45.11,,55.62,0.71,,9013.6,1174,,3.67,0.38,,,,3.75,,3.64,,,1.7,
5/21/2004,8.27,0.38,8511.1,40.62,48.17,3.79,,15253,4.57,112.34,98.75,1467.6,57.55,0.29,3850.3,,1.71,45.19,57.94,55.62,0.71,7635.8,9042.3,1172.7,161.79,3.67,0.38,1473.6,,,3.75,,3.64,6.17,70.54,1.7,
5/24/2004,8.27,0.38,8510.3,40.7,47.09,3.8,,15227,4.57,113.12,98.75,1466.5,57.55,0.29,3845.2,,1.71,45.18,57.41,55.64,0.71,7625.9,9114.5,1179.4,161.77,3.67,0.38,1471.7,,,3.75,,3.64,6.16,70.44,1.69,
5/25/2004,8.27,0.38,8508,40.73,50.05,3.8,,15224,4.55,111.81,98.75,1469.3,57.65,0.29,3846.1,,1.72,45.27,57.82,55.83,0.71,7627.4,9255.3,1179.9,162.04,3.67,0.38,1471.9,,,3.75,,3.64,6.17,70.46,1.69,
5/26/2004,8.27,0.38,8506.7,40.67,50.06,3.8,,15221,4.56,111.86,99.04,1459.6,57.65,0.29,3847.3,,1.71,45.27,57.76,55.85,0.71,7629.6,9247.6,1179.3,161.93,3.67,0.38,1472.3,,,3.75,,3.64,6.17,70.48,1.69,
5/27/2004,8.27,0.38,8508.7,40.55,50.08,3.8,,15231,4.55,111.07,98.75,1460.1,57.65,0.29,3849.1,,1.7,45.29,58.51,55.56,0.71,7633.3,9248.1,1168.9,162.37,3.67,0.38,1472.8,,,3.75,,3.64,6.17,70.51,1.67,
5/28/2004,8.27,0.38,8513.1,40.48,50.12,3.8,,15232,4.55,109.97,98.96,1460.7,57.65,0.29,3851.9,,1.7,45.29,58.58,55.56,0.71,7638.4,9262,1163.7,162.32,3.67,0.38,1473.5,,,3.75,,3.64,6.18,70.56,1.69,
5/31/2004,,0.38,,40.49,,3.8,,,4.54,109.52,98.88,,57.65,0.29,,,1.7,45.29,,55.56,0.71,,9256.9,1159.4,,3.67,0.38,,,,3.75,,3.64,,,1.69,
6/1/2004,8.27,0.38,8516.7,40.58,50.12,3.79,,15236,4.54,110.42,99,1460.8,57.69,0.29,3851.8,,1.71,45.37,58.71,55.56,0.71,7638.8,9345.8,1158,161.75,3.67,0.38,1473.4,,,3.75,,3.64,6.18,70.57,1.68,
6/2/2004,8.27,0.38,8514.8,40.54,50,3.8,,15228,4.54,109.85,99,1460.5,57.69,0.29,3851.8,,1.7,45.35,57.52,55.56,0.71,7637.6,9458.9,1165.8,161.63,3.67,0.38,1473.1,,,3.75,,3.64,6.18,70.56,1.69,
6/3/2004,8.27,0.38,8513.1,40.65,48.04,3.8,,15216,4.54,111.16,99.2,1460.2,57.73,0.29,3850.2,,1.71,45.1,58.48,55.56,0.71,7635.1,9442.5,1163.8,161.45,3.67,0.38,1472.8,,,3.75,,3.64,6.17,70.53,1.69,
6/4/2004,8.27,0.38,8516.9,40.64,47.03,3.79,,15228,4.55,111.26,99.45,1460.9,57.73,0.29,3851.8,,1.71,45.05,58.5,55.56,0.71,7638.3,9455.8,1164.7,161.41,3.67,0.38,1473.3,,,3.75,,3.64,6.18,70.56,1.68,
6/7/2004,,0.38,8518.9,40.46,47.06,3.8,,15245,4.51,109.62,99.5,1461.3,57.5,0.29,3854.2,,1.7,44.93,58.53,55.56,0.71,7642.9,9293.6,1157.2,161.17,3.67,0.38,1474.2,,,3.75,,3.64,6.18,70.61,1.68,
6/8/2004,8.27,0.38,8553.7,40.5,47.22,3.8,,15288,4.51,109.53,99.6,1462.1,56.02,0.29,3870.4,,1.71,44.93,58.82,55.56,0.71,7673.4,9241.5,1151.9,161.83,3.67,0.38,1480.1,,,3.75,,3.64,6.2,70.89,1.69,
6/9/2004,8.27,0.38,8534.1,40.72,47.06,3.8,,15233,4.51,110.39,99.6,1457,57.65,0.29,3854.4,,1.71,44.83,57.62,55.56,0.71,7643.6,9282.7,1154.3,161.42,3.67,0.38,1474.4,,,3.75,,3.64,6.18,70.61,1.7,
6/10/2004,8.27,0.38,8544.4,40.62,49.94,3.8,,15225,4.51,109.27,99.6,1458.5,57.65,0.29,3854.3,,1.71,44.99,58.55,55.56,0.71,7643.8,9348.7,1159.3,161.37,3.67,0.38,1474.5,,,3.75,,3.64,6.18,70.61,1.68,
6/11/2004,8.27,0.38,8527.3,40.64,49.83,3.8,,15196,4.52,110.13,99.6,1455.6,57.65,0.29,3846.1,,1.72,45.07,58.42,55.56,0.7,7627.6,9370.8,1163.9,161.11,3.67,0.38,1471.4,,,3.75,,3.64,6.17,70.46,1.69,
6/14/2004,8.27,0.38,8546.6,40.93,49.85,3.8,,15192,4.51,110.99,99.75,1455.7,57.65,0.29,3847.5,,1.72,45.25,58.55,55.56,0.71,7630.3,9373.6,1163,161.22,3.67,0.38,1472,,,3.75,,3.64,6.17,70.49,1.69,
6/15/2004,8.27,0.38,8546.5,40.78,49.86,3.8,,15194,4.51,109.41,100.25,1455.8,57.75,0.29,3848.3,,1.71,45.26,58.51,55.77,0.71,7631.8,9388.1,1162.5,161.25,3.67,0.38,1472,,,3.75,,3.64,6.17,70.5,1.68,
6/16/2004,8.27,0.38,8545.9,40.94,49.86,3.8,,15195,4.5,110.09,100.25,1455.9,57.8,0.29,3848.6,,1.72,45.33,58.46,56.01,0.71,7632.5,9412.6,1156.9,161.46,3.67,0.38,1472.3,,,3.75,,3.64,6.17,70.51,1.7,
6/17/2004,8.27,0.38,8555,40.84,49.86,3.81,,15194,4.49,109.58,100.25,1455.9,57.8,0.29,3848.8,,1.72,45.43,58.56,56.01,0.71,7632.9,9407.6,1162.6,161.34,3.67,0.38,1472.9,,,3.75,,3.64,6.17,70.51,1.69,
6/18/2004,8.27,0.38,8552.3,40.88,49.84,3.8,,15192,4.49,108.72,100.88,1455.4,57.85,0.29,3847.3,,1.72,45.51,58.54,56.01,0.71,7629.8,9388.5,1158.7,161.28,3.67,0.38,1472.4,,,3.75,,3.64,6.17,69.68,1.68,
6/21/2004,8.27,0.38,8566.3,40.83,49.88,3.79,,15212,4.48,108.68,100.25,1456.4,57.94,0.29,3850.6,,1.72,45.77,58.54,56.01,0.71,7636.4,9379.9,1154.3,161.64,3.67,0.38,1473.8,,,3.75,,3.64,6.17,69.74,1.7,
6/22/2004,8.27,0.38,8562.4,40.92,49.86,3.79,,15218,4.49,109.19,101.25,1455.7,57.94,0.29,3848.6,,1.72,46.07,58.56,56.01,0.71,7632.4,9380.7,1154.3,161.59,3.67,0.38,1473.4,,,3.75,,3.64,6.17,69.71,1.69,
6/23/2004,8.27,0.38,8566.1,40.88,49.87,3.8,,15209,4.5,108.21,101.5,1455.9,57.94,0.29,3848.9,,1.72,45.54,57.54,56.01,0.71,7633.1,9419.6,1158.8,161.32,3.67,0.38,1473.5,,,3.75,,3.64,6.17,69.71,1.7,
6/24/2004,8.27,0.38,8574.8,40.79,49.86,3.8,,15207,4.49,107.19,101.75,1455.6,58,0.29,3848.6,,1.71,45.75,58.56,56.01,0.71,7632.3,9397.5,1151.2,161.46,3.67,0.38,1472.8,,,3.75,,3.64,6.17,69.7,1.68,
6/25/2004,8.27,0.38,8571.1,40.61,49.84,3.78,,15205,4.49,107.6,102,1455,58,0.29,3847.1,,1.71,45.68,58.53,56.01,0.71,7629.3,9379.9,1143.7,161.57,3.67,0.38,1472.2,,,3.75,,3.64,6.17,69.68,1.68,
6/28/2004,8.27,0.38,8574.4,40.86,49.87,3.8,,15220,4.49,107.99,102,1455.5,58,0.29,3849.3,,1.71,45.74,58.57,55.91,0.71,7633.5,9420,1151.9,161.47,3.67,0.38,1472.9,,,3.75,,3.64,6.17,69.52,1.69,
6/29/2004,8.27,0.38,8576.7,40.93,46.91,3.79,,15208,4.48,108.19,102,1455.6,58,0.29,3849,,1.72,45.91,57.56,55.91,0.71,7633,9398,1150.3,161.4,3.67,0.38,1472.8,,,3.75,,3.64,6.17,69.51,1.7,
6/30/2004,8.27,0.38,8580.2,40.83,46.92,3.81,,15206,4.49,108.87,102,1456.2,58,0.29,3850.6,,1.72,45.89,57.69,55.91,0.71,7636.1,9409.1,1155.7,160.92,3.67,0.38,1473.4,,,3.75,,3.64,6.17,69.54,1.7,
7/1/2004,8.27,0.38,8589.1,40.72,46.95,3.8,,15228,4.47,108.47,102,1457.7,58,0.29,3854.8,,1.71,45.79,57.74,55.91,0.71,7644.4,9302.5,1152.9,161.13,3.67,0.38,1474.7,,,3.75,,3.64,6.18,69.62,1.7,
7/2/2004,8.27,0.38,8577.8,40.64,46.89,3.8,,15213,4.46,108.26,102.19,1455.7,58,0.29,3849.5,,1.71,45.59,57.6,55.91,0.71,7633.9,9121.8,1154.3,160.88,3.67,0.38,1472.6,,,3.75,,3.64,6.17,69.52,1.67,
7/5/2004,8.27,0.38,8581.7,40.66,46.89,3.79,,15214,4.46,109.01,102.25,1455.3,57.73,0.29,3849.7,,1.71,45.69,57.65,55.62,0.71,7634.1,9139.1,1151.8,160.46,3.67,0.38,1472.6,,,3.75,,3.64,6.17,69.52,1.69,
7/6/2004,8.27,0.38,8593.2,40.77,49.92,3.81,,15229,4.48,109.41,102.25,1456,58.1,0.29,3851.5,,1.72,45.89,57.62,55.62,0.71,7637.5,9000.7,1157,160.69,3.67,0.38,1473.4,,,3.75,,3.64,6.18,69.56,1.7,
7/7/2004,8.27,0.38,8590.9,40.72,49.92,3.8,,15220,4.47,108.52,102.25,1455.8,58.1,0.29,3851.9,,1.71,45.73,57.51,55.62,0.71,7638.1,8993.5,1150.5,160.42,3.67,0.38,1473.3,,,3.75,,3.64,6.18,69.56,1.69,
7/8/2004,8.27,0.38,8585.7,40.73,46.87,3.8,,15206,4.47,108.85,102.25,1455,58.1,0.29,3849.9,,1.71,45.65,57.49,55.62,0.71,7634.3,8977.1,1149.6,160.41,3.67,0.38,1472.6,,,3.75,,3.64,6.17,69.53,1.68,
7/9/2004,8.27,0.38,8594.2,40.58,46.92,3.8,,15218,4.47,108.18,102.5,1456.5,58.25,0.29,3854.1,,1.7,45.61,57.56,55.54,0.71,7642.4,8880.7,1148.1,160.47,3.67,0.38,1467.6,,,3.75,,3.64,6.18,69.6,1.68,
7/12/2004,8.27,0.38,8595.3,40.63,46.91,3.8,,15211,4.47,108.31,102.55,1456.3,58.3,0.29,3853.9,,1.7,45.59,57.65,55.47,0.71,7641.9,8791.5,1146.9,160.62,3.67,0.38,1469,,,3.75,,3.64,6.18,69.6,1.68,
7/13/2004,8.27,0.38,8598,40.69,46.9,3.8,,15215,4.48,108.42,102.7,1456.1,58.18,0.29,3852.8,,1.7,45.75,57.64,55.58,0.71,7640,8929.7,1149.1,160.58,3.67,0.38,1474.2,,,3.75,,3.64,6.18,69.58,1.68,
7/14/2004,8.27,0.38,8600.6,40.72,46.89,3.8,,15217,4.49,109.15,102.75,1455.9,58.18,0.29,3852.2,,,45.87,57.65,55.57,0.71,7638.9,8964,1153.4,160.6,3.67,0.38,1473.9,,,3.75,,3.64,6.18,69.57,1.68,
7/15/2004,8.27,0.38,8618.4,40.84,46.99,3.79,,15254,4.48,109.76,102.7,1458.8,58.18,0.29,3859.6,,1.71,46.03,57.9,55.71,0.71,7654.2,8962,1161.8,160.77,3.67,0.38,1470,,,3.75,,3.64,6.19,69.71,1.69,
7/16/2004,8.27,0.38,8599.5,40.7,46.89,3.8,,15217,4.48,108.73,102.82,1455.9,58.18,0.29,3852,,1.71,46.09,57.63,55.91,0.7,7638.4,8901.7,1163.7,160.56,3.67,0.38,1466.9,,,3.75,,3.64,6.18,69.57,1.67,
7/19/2004,8.27,0.38,8599.9,40.69,46.92,3.8,,15227,4.47,108.27,102.77,1455.9,58.18,0.29,3852.7,,1.7,45.99,57.66,55.76,0.71,7639.7,8950.4,1156.6,160.46,3.67,0.38,1473.6,,,3.75,,3.64,6.18,69.58,1.68,
7/20/2004,8.27,0.38,8611.1,40.92,46.97,3.8,,15244,4.48,108.49,102.77,1463.8,58.18,0.29,3716.3,,1.71,45.91,58.06,55.76,0.71,7646.9,8975.8,1160.5,160.44,3.67,0.38,1475,,,3.75,,3.64,6.18,69.64,1.69,
7/21/2004,8.27,0.38,8600.4,40.91,46.9,3.79,,15221,4.48,109.87,102.4,1462.1,58.18,0.29,3710.5,,1.71,46.01,58.51,55.67,0.71,7635.6,9000.3,1160.5,160.4,3.67,0.38,1472.9,,,3.75,,3.64,6.17,69.54,1.69,
7/22/2004,8.27,0.38,8611,41,44.26,3.8,,15214,4.48,109.76,102.4,1462.2,58.24,0.29,3710.6,,1.72,46.11,57.78,55.77,0.71,7596.7,9037.6,1161.3,160.36,3.67,0.38,1472.9,,,3.75,,3.64,6.17,69.54,1.7,
7/23/2004,8.27,0.38,8597.9,41.01,44.24,3.8,,15212,4.49,110.15,102.68,1461.8,58.24,0.29,3709.4,,1.72,46.12,57.75,55.8,0.71,7591.5,9083,1166.5,160.47,3.67,0.38,1472.2,,,3.75,,3.64,6.17,69.5,1.71,
7/26/2004,8.27,0.38,8628.7,41.19,44.27,3.8,,15230,4.5,109.87,102.4,1462.9,58.3,0.29,3712.2,,1.72,46.19,58.1,55.8,0.71,7597.3,9133.5,1161.2,160.85,3.67,0.38,1473.1,,,3.75,,3.64,6.17,69.55,1.7,
7/27/2004,8.27,0.38,8626.8,41.23,44.24,3.8,,15221,4.51,110.88,103,1462.1,58.3,0.29,3709.3,,1.72,46.11,57.62,55.8,0.71,7592.4,9066.8,1161.1,161.22,3.67,0.38,1472.4,,,3.75,,3.64,6.17,69.51,1.71,
7/28/2004,8.27,0.38,8613.2,41.44,44.12,3.8,,15167,4.52,111.75,103,1458.6,56.07,0.29,3698.9,,1.73,46.27,57.69,55.8,0.71,7572.6,9115.5,1168.8,161.07,3.67,0.38,1468.4,,,3.75,,3.64,6.15,69.32,1.7,
7/29/2004,8.27,0.38,8638.5,41.44,44.24,3.8,,15217,4.51,112.11,103,1462.5,58.3,0.29,3708.7,,1.72,46.31,57.99,55.8,0.71,7591.6,9173.5,1168,161.36,3.67,0.38,1472.3,,,3.75,,3.64,6.17,69.51,1.71,
7/30/2004,8.27,0.38,8639.6,41.31,44.25,3.8,,15228,4.5,111.36,103.44,1462.7,58.3,0.29,3709.7,,1.72,46.25,58.05,55.8,0.71,7593.4,9141.5,1170.1,161.45,3.67,0.38,1472.6,,,3.75,,3.64,6.17,69.52,1.7,
8/2/2004,8.27,0.38,8648.9,41.26,44.28,3.8,,15230,4.51,110.85,103.5,1463.5,58.3,0.29,3712.4,,1.72,46.23,58.05,55.8,0.71,7598.1,9141.4,1165.5,161.52,3.67,0.38,1473.6,,,3.75,,3.64,6.18,69.56,1.7,
8/3/2004,8.27,0.38,8642.5,41.28,45.54,3.8,,15224,4.52,110.65,103.5,1462,58.5,0.29,3677.6,,1.72,46.21,57.77,55.8,0.71,7589.5,9168.1,1164.8,161.24,3.67,0.38,1471.8,,,3.75,,3.64,6.17,69.49,1.69,
8/4/2004,8.27,0.38,8643.9,41.45,45.55,3.8,,15234,4.52,111,103.5,1462.2,58.5,0.29,3698.8,,1.72,46.31,57.78,55.8,0.71,7590.9,9194.3,1163.8,161.47,3.67,0.38,1472.1,,,3.75,,3.64,6.17,69.49,1.7,
8/5/2004,8.27,0.38,8652.1,41.39,45.6,3.8,,15256,4.53,111.75,103.65,1463.6,58.5,0.29,3691.3,,1.72,46.27,57.68,55.8,0.71,7596.9,9178.8,1163.7,161.59,3.67,0.38,1473.6,,,3.75,,3.64,6.18,69.56,1.7,
8/6/2004,8.27,0.38,8644.5,41.18,45.9,3.79,,15241,4.52,110.51,103.65,1462.5,58.3,0.29,3688.8,,1.72,46.19,57.54,55.48,0.71,7592.7,9140.4,1152,161.42,3.67,0.38,1472.6,,,3.75,,3.64,6.17,69.51,1.67,
8/9/2004,8.27,0.38,8651.6,41.35,45.95,3.8,,15256,4.52,110.65,103.65,1463.3,58.3,0.29,3698.3,,1.72,46.3,57.57,55.48,0.71,7599.2,9171.9,1156.4,160.81,3.67,0.38,1474,,,3.75,,3.64,6.18,69.59,1.69,
8/10/2004,8.27,0.38,8650.5,41.38,45.94,3.8,,15245,4.52,111.22,103.65,1462.8,58.75,0.29,3692.5,,1.71,46.23,57.67,55.48,0.71,7599.5,9200.5,1153.9,160.33,3.67,0.38,1473.7,,,3.75,,3.64,6.18,69.57,1.7,
8/11/2004,8.27,0.38,8655.9,41.47,45.95,3.8,,15246,4.53,110.76,103.65,1463.4,58.75,0.29,3693.3,,1.71,46.21,57.72,55.48,0.71,7601.4,9257.1,1154.4,160.62,3.67,0.38,1474,,,3.75,,3.64,6.18,69.59,1.69,
8/12/2004,8.27,0.38,8648.9,41.41,45.91,3.8,,15227,4.53,110.88,103.65,1462,58.65,0.29,3695.2,,1.71,46.19,57.63,55.48,0.71,7592.8,9248.2,1158.5,160.23,3.67,0.38,1473.2,,,3.75,,3.64,6.17,69.53,1.7,
8/13/2004,8.27,0.38,8647.3,41.42,45.9,3.8,,15225,4.54,110.7,102.77,1461.7,56.72,0.29,3693.7,,1.71,46.23,57.53,55.55,0.7,7592.1,9238.2,1154.8,160.38,3.67,0.38,1472.3,,,3.75,,3.64,6.17,69.5,1.68,
8/16/2004,8.27,0.38,8644.3,41.48,43.86,3.8,,15236,4.52,110.39,102.6,1461.7,58.65,0.29,3695.1,,1.71,46.23,57.68,55.49,0.71,7594.6,9278.9,1158.5,160.85,3.67,0.38,1472.6,,,3.75,,3.64,6.17,69.53,1.69,
8/17/2004,8.27,0.38,8652.2,41.45,43.89,3.8,,15251,4.53,109.95,102.6,1462.7,58.65,0.29,3707.6,,1.71,46.24,57.71,55.49,0.71,7600.7,9282.4,1157.9,161.69,3.67,0.38,1474.1,,,3.75,,3.64,6.18,69.58,1.69,
8/18/2004,8.27,0.38,8648.6,41.32,43.87,3.8,,15241,4.53,109.43,102.75,1461.9,58.79,0.29,3705.6,,1.71,46.26,57.68,55.53,0.71,7596.5,9254.6,1156.9,161.29,3.67,0.38,1472.9,,,3.75,,3.64,6.17,69.54,1.69,
8/19/2004,8.27,0.38,8651.3,41.41,43.87,3.8,,15242,4.53,109.36,102.75,1462.1,58.79,0.29,3706.4,,1.71,46.27,57.62,55.53,0.71,7597.1,9234.4,1155.1,161.7,3.67,0.38,1473.6,,,3.75,,3.64,6.18,69.55,1.69,
8/20/2004,8.27,0.38,8652.5,41.41,43.87,3.79,,15247,4.52,109.11,102.75,1462.1,58.6,0.29,3701.4,,1.71,46.21,57.61,55.53,0.71,7596.3,9211.5,1151.8,161.42,3.67,0.38,1473.5,,,3.75,,3.64,6.18,69.55,1.69,
8/23/2004,8.27,0.38,8655.4,41.6,43.88,3.8,,15256,4.52,109.74,102.75,1462.6,58.73,0.29,3707.2,,1.71,46.15,57.63,55.53,0.71,7598.5,9280.4,1152.6,161.5,3.67,0.38,1473.8,,,3.75,,3.64,6.18,69.56,1.7,
8/24/2004,8.27,0.38,8659.4,41.43,43.86,3.8,184.79,15252,4.52,109.69,102.78,1462.5,58.7,0.29,3705,,1.71,46.21,57.68,55.68,0.71,7595.1,9253.5,1153.3,161.52,3.67,0.38,1472.3,,,3.75,,3.64,6.17,69.53,1.7,
8/25/2004,8.27,0.38,8651,41.4,43.82,3.8,184.79,15238,4.53,110.1,102.75,1461.3,58.64,0.29,3701.5,,1.71,46.24,57.53,55.76,0.71,7587.9,9274.7,1155.2,166.49,3.67,0.38,1471,,,3.75,12.8,3.64,6.17,69.46,1.69,
8/26/2004,8.27,0.38,8660.3,41.61,49.99,3.79,184.82,15250,4.53,109.62,102.72,1462.2,58.67,0.29,3698.5,,1.71,46.27,57.67,55.81,0.71,7591.2,9296.5,1153.7,161.6,3.67,0.38,1472.9,,,3.75,12.8,3.64,6.17,69.5,1.69,
8/27/2004,8.27,0.38,8662.4,41.57,50,3.8,184.82,15249,4.54,109.66,102.72,1462.2,58.67,0.29,3704.2,,1.71,46.23,57.59,55.81,0.71,7592.3,9308.3,1151.3,161.65,3.67,0.38,1473,,,3.75,12.8,3.64,6.17,69.51,1.7,
8/30/2004,8.27,0.38,8668.4,41.62,49.98,3.8,184.85,15238,4.53,109.92,102.72,1461.9,58.67,0.29,3697.4,,1.71,46.23,57.63,55.81,0.71,7589,9329.9,1152.7,161.59,3.67,0.38,1472.4,,,3.75,12.8,3.64,6.17,69.48,1.69,
8/31/2004,8.27,0.38,8663.7,41.62,49.99,3.8,184.85,15226,4.51,109.17,102.9,1461.1,58.72,0.29,3701.1,,1.71,46.27,57.65,55.9,0.71,7586.2,9361.5,1150.6,161.2,3.67,0.38,1471.6,,,3.75,12.8,3.64,6.17,69.46,1.68,
9/1/2004,8.27,0.38,8672.1,41.51,50.05,3.8,184.85,15253,4.5,109.36,102.9,1462.6,58.75,0.29,3700.7,,1.71,46.25,57.81,55.99,0.71,7596.4,9307,1147.8,160.74,3.67,0.38,1473.4,,,3.75,12.8,3.64,6.17,69.54,1.69,
9/2/2004,8.27,0.38,8673.3,41.45,50.05,3.8,184.82,15250,4.5,109.5,102.88,1462.5,58.77,0.29,3700.3,,1.7,46.25,57.88,55.97,0.71,7595.5,9262.7,1148.7,160.92,3.67,0.38,1473.2,,,3.75,12.8,3.64,6.17,69.54,1.68,
9/3/2004,8.27,0.38,8675.2,41.48,50.04,3.8,184.82,15253,4.51,110.41,102.82,1462.3,58.77,0.29,3699.9,,1.7,46.23,57.87,55.86,0.71,7593.5,9275.2,1151.2,161.02,3.67,0.38,1473,,,3.75,12.8,3.64,6.17,69.53,1.7,
9/6/2004,8.27,0.38,8683.2,41.59,50.04,3.8,184.86,15256,4.51,110.15,102.65,1462.7,58.78,0.29,3699.8,,1.7,46.25,57.78,55.83,0.71,7593.7,9279.6,1153.5,161.06,3.67,0.38,1473.1,,,3.75,12.8,3.64,6.17,69.53,1.69,
9/7/2004,8.27,0.38,8678.1,41.57,50.01,3.8,184.86,15257,4.49,109.37,102.65,1461.5,58.83,0.29,3697.3,,1.7,46.29,57.61,55.89,0.71,7594.9,9273.8,1151.3,160.88,3.67,0.38,1472.1,,,3.75,12.8,3.64,6.17,69.48,1.68,
9/8/2004,8.27,0.38,8681.2,41.61,50.02,3.8,184.86,15241,4.5,109.21,102.7,1462.2,58.84,0.29,3703.3,,1.7,46.24,57.8,55.86,0.71,7590.8,9280.8,1148,160.79,3.67,0.38,1472.6,,,3.75,12.8,3.64,6.17,69.5,1.66,
9/9/2004,8.27,0.38,8684.6,41.38,50.07,3.78,184.86,15247,4.5,109.39,102.73,1463,58.85,0.29,3701.9,,1.7,46.23,57.68,55.83,0.71,7598.6,9241.3,1140.3,160.7,3.67,0.38,1474,,,3.75,12.8,3.64,6.18,69.56,1.67,
9/10/2004,8.27,0.38,8685.7,41.49,50.04,3.8,184.86,15233,4.49,109.58,102.73,1462.2,58.85,0.29,3700,,1.7,46.13,57.65,55.83,0.71,7594.8,9266.5,1145.6,160.73,3.67,0.38,1473.3,,,3.75,12.8,3.64,6.17,69.53,1.67,
9/13/2004,8.27,0.38,8680.8,41.44,43.91,3.8,184.88,15256,4.48,110.05,102.73,1463.7,58.85,0.29,3709.3,,1.7,46.13,57.76,55.83,0.71,7603.4,9220.1,1144.3,160.76,3.67,0.38,1474.4,,,3.75,12.8,3.64,6.18,69.61,1.68,
9/14/2004,8.27,0.38,8687.3,41.22,43.88,3.8,184.89,15237,4.46,109.54,102.73,1462.8,58.85,0.29,3701.8,,1.69,45.76,57.65,55.83,0.71,7598.3,9102.4,1144.9,160.58,3.67,0.38,1473.9,,,3.75,12.8,3.64,6.18,69.56,1.67,
9/15/2004,8.27,0.38,8674.6,41.23,43.87,3.8,184.93,15225,4.47,110.02,102.73,1462.5,58.85,0.29,3711.1,,1.69,45.75,57.62,55.83,0.71,7596.8,9113.9,1144.8,160.49,3.67,0.38,1473.1,,,3.75,12.8,3.64,6.17,69.55,1.68,
9/16/2004,8.27,0.38,8675.8,41.04,43.86,3.8,184.93,15226,4.47,109.61,103.25,1462.4,58.85,0.29,3710,,1.69,45.87,57.6,55.83,0.71,7594.9,8993.4,1145.3,160.2,3.67,0.38,1473.2,,,3.75,12.8,3.64,6.17,69.53,1.66,
9/17/2004,8.27,0.38,8701.9,41.2,43.98,3.8,184.93,15263,4.47,109.7,103.25,1466,58.85,0.29,3716.1,,1.69,45.79,57.75,55.83,0.71,7614.3,9038.8,1145.8,160.56,3.67,0.38,1476.4,,,3.75,12.8,3.64,6.19,69.73,1.67,
9/20/2004,8.27,0.38,8675.5,41.24,43.84,3.8,184.95,15221,4.47,109.91,103.25,1461.9,58.85,0.29,3708.3,,1.69,45.85,57.58,55.83,0.71,7591.6,9022.3,1145.8,160.44,3.67,0.38,1472.2,,,3.75,12.8,3.64,6.17,69.5,1.66,
9/21/2004,8.27,0.38,8686.7,41.28,43.9,3.8,184.95,15243,4.47,109.78,103.25,1463.3,58.85,0.29,3713.4,,1.69,45.77,57.83,55.83,0.71,7600.7,8991.6,1144,160.39,3.67,0.38,1474.6,,,3.75,12.8,3.64,6.18,69.59,1.66,
9/22/2004,8.27,0.38,8678.3,41.3,43.87,3.8,174.87,15230,4.47,110.6,103.3,1462.2,58.85,0.29,3696,712.35,1.69,45.71,57.85,55.83,0.71,7594.6,9149.5,1147.6,160.23,3.67,0.38,1472.9,,,3.75,12.8,3.64,6.17,69.55,1.67,
9/23/2004,8.27,0.38,8687.5,41.33,43.89,3.8,174.87,15236,4.47,110.74,103.3,1462.7,59.1,0.29,3707.7,712.35,1.69,45.75,57.79,56.12,0.71,7597.8,9121.7,1147.7,159.91,3.67,0.38,1473.7,,,3.75,12.8,3.64,6.18,69.58,1.68,
9/24/2004,8.27,0.38,8685,41.27,43.88,3.8,174.87,15240,4.47,110.54,103.3,1462.5,59.1,0.29,3706.7,712.35,1.69,45.85,57.77,56.12,0.71,7597,9106.1,1144.9,159.78,3.67,0.38,1473.3,,,3.75,12.8,3.64,6.18,69.56,1.67,
9/27/2004,8.27,0.38,8688.3,41.47,43.87,3.8,174.87,15232,4.46,111.17,103.3,1462.2,59.1,0.29,3711.3,712.35,1.69,45.8,57.71,56.12,0.71,7596.2,9168.4,1148,159.88,3.67,0.38,1473,,,3.75,12.8,3.64,6.18,69.55,1.67,
9/28/2004,8.27,0.38,8694.4,41.47,43.88,3.8,174.87,15242,4.46,111.31,103.3,1462.5,59.1,0.29,3702,712.35,1.7,45.94,57.73,56.12,0.71,7597.5,9229.8,1155.1,159.8,3.67,0.38,1473.3,,,3.75,12.8,3.64,6.18,69.57,1.68,
